################################### RECORDED ###################################
# Collectl:   V2.2.2  HiRes: 1  Options: -C. -f.  Subsys: cdlmnx
################################################################################
# Collectl:   V2.6.2  HiRes: 1  Options: -s+CDN -ocz 
# Host:       ibdln269  DaemonOpts: 
# Distro:     1
# Date:       20070125-143643  Secs: 1169753803 TZ: -0500
# SubSys:     cdlmnxCDN SubOpts:  Options: cz  Interval: 1 NumCPUs: 4  Flags: 
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:         Speed(MHz):  Cores:   Siblings: 
# Kernel:     2.6.9-34.7hp.XCsmp  Memory: 32522740  Swap: 
# NumDisks:   3 DiskNames: hda c0d0 c0d1
# NumNets:    5 NetNames: lo eth0:1000 eth1:1000 sit0 ipoib0
# IConnect:   NumHCAs: 1 PortStates:  IBVersion: 
# Lustre:     CfsVersion: 1.4.6.4  SfsVersion: 2.2-0  Services: 
# LustreClient:   CltInfo:  hpcsfsa: ibsfs_i:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Commit [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot [CLT]Reads [CLT]ReadKB [CLT]Writes [CLT]WriteKB [IB]InPkt [IB]OutPkt [IB]InKB [IB]OutKB [IB]Err
20070125 14:39:13 0 0 31 23 0 0 0 46 31 1418 1971 0 354 1 1 0 0 32522740 31338268 1184472 0 49240 28936328 2223676 81560 13172908 16776936 17892 16759044 0 0 62508 0 0 11946632 0 0 31 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 407 416768 818 416685 79 426086 0
20070125 14:39:14 0 0 30 23 0 0 0 46 30 1408 1951 0 354 1 1 0 0 32522740 31338268 1184472 0 49240 28936328 2223676 81560 13172908 16776936 17892 16759044 0 0 65004 0 0 11946632 0 0 21 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 399 408576 797 408063 76 417270 0
20070125 14:39:15 0 0 30 23 0 0 0 46 30 1412 1981 0 354 1 1 0 0 32522740 31338268 1184472 0 49240 28936328 2223676 81560 13172908 16776936 17892 16759044 0 0 62980 0 0 11946632 0 0 15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 402 411648 806 412747 78 422049 0
20070125 14:39:16 0 0 28 24 0 0 0 47 29 1391 1722 0 354 1 1 0 0 32522740 31338428 1184312 0 49240 28936328 2223836 81560 13172908 16776936 17892 16759044 0 0 65584 0 0 11946632 0 0 18 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 374 382976 737 383489 68 392162 0
20070125 14:39:17 0 0 27 24 0 0 0 49 28 1381 1725 0 354 1 1 0 0 32522740 31338332 1184408 0 49240 28936328 2223752 81560 13172908 16776936 17892 16759044 0 0 64888 0 0 11946632 0 0 25 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 352 360448 719 360808 71 368929 0
20070125 14:39:18 0 0 29 23 0 0 0 48 29 1387 1869 0 354 1 1 0 0 32522740 31338332 1184408 0 49240 28936328 2223752 81560 13172908 16776936 17892 16759044 0 0 64512 0 0 11946632 0 0 12 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 385 394240 765 393600 73 402492 0
20070125 14:39:19 0 0 23 29 0 0 0 47 23 1309 1646 0 354 0 1 0 0 32522740 31338140 1184600 0 49240 28936328 2223560 81560 13172908 16776936 17892 16759044 0 0 28848 0 0 11946632 0 0 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 268 274432 609 311602 59 318640 0
20070125 14:39:20 0 0 0 12 0 0 0 87 1 1103 419 0 353 0 1 0 0 32522740 31337996 1184744 0 49240 28936328 2223520 81372 13171832 16776936 17892 16759044 0 0 32 0 0 11946632 0 144 23 3 2 1 0 0 0 0 0 0 35 35 0 144 144 0 1 1 0 0 0 0 68 28736 8 29379 0
20070125 14:39:21 0 0 0 0 0 0 0 100 0 1023 72 0 353 0 1 0 0 32522740 31337996 1184744 0 49240 28936328 2223516 81372 13171832 16776936 17892 16759044 0 0 4 0 0 11946632 0 0 22 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 1 0 0
20070125 14:39:22 0 0 0 0 0 0 0 100 0 1021 58 0 353 0 1 0 0 32522740 31337996 1184744 0 49240 28936396 2223456 81400 13171832 16776936 17892 16759044 0 0 20 0 0 11946648 0 0 15 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0
20070125 14:39:23 0 0 0 0 0 0 0 100 0 1022 62 0 353 0 1 0 0 32522740 31337996 1184744 0 49240 28936396 2223456 81400 13171832 16776936 17892 16759044 0 0 20 0 0 11946648 0 0 15 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
20070125 14:39:24 0 0 0 0 0 0 0 100 0 1014 58 0 353 0 1 0 0 32522740 31337996 1184744 0 49240 28936396 2223396 81400 13171832 16776936 17892 16759044 0 0 20 0 0 11946648 0 0 18 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
20070125 14:39:25 0 0 0 0 0 0 0 100 0 1028 74 0 353 0 1 0 0 32522740 31337868 1184872 0 49248 28936388 2223264 81400 13171832 16776936 17892 16759044 0 0 24 0 0 11946648 0 12 16 1 1 0 0 0 0 0 0 0 2 2 0 12 12 0 1 1 0 0 0 0 5 0 1 0 0
20070125 14:39:26 0 0 0 0 0 0 0 100 0 1022 66 0 353 0 1 0 0 32522740 31337868 1184872 0 49252 28936384 2223264 81400 13171832 16776936 17892 16759044 0 0 20 0 0 11946648 0 4 20 1 2 0 0 0 0 0 0 0 1 1 0 4 4 0 0 0 0 0 0 0 1 0 0 0 0
