################################### RECORDED ###################################
# Collectl:   V2.1.0  HiRes: 1  Options:  Subsys: cnd
################################################################################
# Collectl:   V2.6.2  HiRes: 1  Options: -s+CDN -ocz 
# Host:       client  DaemonOpts: 
# Distro:     1
# Date:       20061010-182526  Secs: 1160519126 TZ: -0400
# SubSys:     cndCDN SubOpts:  Options: cz  Interval: 1 NumCPUs: 2  Flags: 
# HZ:         1024  Arch: ia64-linux-thread-multi PageSize: 16384
# Cpu:         Speed(MHz):  Cores:   Siblings: 
# Kernel:     2.6.9-22.10hp.XCsmp  Memory: 8302944  Swap: 
# NumDisks:   3 DiskNames: sda sdb c0d0
# NumNets:    6 NetNames: lo eth0:?? eth1:?? eth2:?? eth3:?? sit0
# SCSI:       DA:0:00:00:00 DA:0:00:01:00 CD:3:00:00:00
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot
20061010 18:36:27 1 0 17 0 4 49 0 29 71 10609 23520 0 132 3 2 1 0 263009 73251 389434 4721 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:28 1 0 17 0 3 50 0 29 71 10551 23545 0 132 5 2 1 0 262673 72849 388950 4695 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:29 1 0 16 0 3 51 0 28 72 10606 23197 0 132 4 2 1 0 263062 73777 389496 4755 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:30 1 0 17 0 3 51 0 28 72 10617 23064 0 132 4 2 1 0 262915 73940 389296 4766 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:31 1 0 15 0 3 50 0 31 69 10614 23583 0 132 4 2 1 0 262991 73252 389407 4721 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:32 1 0 17 0 4 50 0 28 72 10620 23088 0 132 4 2 1 0 263405 74019 390012 4771 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:33 1 0 17 0 4 50 0 28 72 10722 22843 0 132 4 2 1 0 263412 75445 390060 4863 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:34 1 0 17 0 4 48 0 29 71 10554 23529 0 132 5 2 1 0 263774 72961 390599 4703 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:35 1 0 17 0 3 50 0 29 71 10644 23097 0 132 4 2 1 0 263298 73873 389867 4761 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:36 1 0 19 0 4 49 0 27 73 10716 22746 0 132 1 2 1 0 264173 75236 391195 4849 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:37 1 0 17 0 4 51 0 27 73 10652 22945 0 132 4 2 1 0 262134 74128 388174 4778 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:38 1 0 18 0 4 47 0 29 71 10574 23843 0 132 0 2 1 0 264495 73429 391616 4733 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:39 1 0 17 0 3 49 0 30 70 10630 23150 0 132 4 2 1 0 261341 73071 386971 4710 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:40 1 0 17 0 4 49 0 29 71 10622 23119 0 132 4 2 1 0 262662 73820 388928 4758 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:41 1 0 19 0 3 50 0 27 73 10647 23223 0 132 4 2 1 0 262767 74131 389081 4778 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:42 1 0 18 0 3 52 0 26 74 10644 23106 0 132 5 2 1 0 262802 74244 389133 4786 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:43 1 0 17 0 3 51 0 28 72 10694 23098 0 132 5 2 1 0 262852 74629 389215 4810 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:44 1 0 16 0 3 51 0 29 71 10666 22599 0 132 5 2 1 0 262538 74930 388751 4830 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:45 1 0 19 0 4 48 0 28 72 10678 22804 0 132 5 2 1 0 262743 74884 389009 4827 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:46 1 0 16 0 3 51 0 28 72 10671 22541 0 132 3 2 1 0 262558 75042 388737 4837 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:47 1 0 19 0 4 49 0 27 73 10576 23262 0 132 5 2 1 0 263112 72709 389593 4686 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:48 1 0 16 0 3 50 0 29 71 10560 23764 0 132 2 2 1 0 263933 73010 390857 4706 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:49 1 0 15 0 4 50 0 31 69 10604 23399 0 132 4 2 1 0 262510 72982 388711 4704 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:50 1 0 16 0 4 49 0 30 70 10558 23513 0 132 5 2 1 0 262862 72803 389191 4693 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:51 1 0 18 0 3 51 0 28 72 10614 23279 0 132 2 2 1 0 263806 73582 390604 4743 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:52 0 0 17 0 3 52 0 27 73 10750 22449 0 132 3 2 1 0 262629 75620 388874 4874 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:53 1 0 17 0 4 52 0 27 73 10684 22980 0 132 3 2 1 0 261990 74339 387928 4792 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:54 1 0 15 0 3 53 0 28 72 10552 23327 0 132 3 2 1 0 262942 73218 389342 4719 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:55 1 0 18 0 3 51 0 27 73 10713 22504 0 132 3 2 1 0 262586 75443 388798 4863 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:56 1 0 18 0 3 48 0 29 71 10546 23603 0 132 3 2 1 0 263891 73043 390712 4708 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:57 1 0 16 0 4 49 0 29 71 10508 23854 0 132 1 2 1 0 263622 71792 390383 4627 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:58 1 0 17 0 4 48 0 31 69 10554 23270 0 132 5 2 1 0 262106 73058 388096 4709 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:36:59 1 0 17 0 4 48 0 30 70 10653 22924 0 132 5 2 1 0 262998 74635 389447 4811 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:00 1 0 18 0 3 49 0 29 71 10619 23619 0 132 4 2 1 0 262985 72947 389403 4702 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:01 1 0 18 0 4 49 0 28 72 10566 23489 0 132 2 2 1 0 263070 73107 389539 4712 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:02 1 0 16 0 4 51 0 28 72 10579 23272 0 132 5 2 1 0 262760 73696 389006 4750 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:03 1 0 16 0 4 50 0 28 72 10642 23241 0 132 4 2 1 0 262960 73746 389371 4753 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:04 1 0 16 0 4 52 0 28 72 10633 23497 0 132 5 2 1 0 263074 73872 389536 4761 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:05 1 0 17 0 3 52 0 27 73 10651 23073 0 132 4 2 1 0 262922 73858 389318 4761 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:06 1 0 16 0 4 50 0 29 71 10598 23440 0 132 5 2 1 0 262732 73361 389030 4728 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:07 1 0 15 0 3 53 0 28 72 10712 22456 0 132 4 2 1 0 263042 75218 389510 4848 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:08 1 0 18 0 3 52 0 25 75 10697 22744 0 132 5 2 1 0 264261 75392 391377 4859 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:09 1 0 19 0 3 51 0 26 74 10663 22771 0 132 1 2 1 0 263593 74441 390260 4798 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:10 1 0 18 0 3 51 0 26 74 10660 22612 0 132 5 2 1 0 262080 74707 388055 4815 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:11 1 0 16 0 4 53 0 26 74 10770 22769 0 132 4 2 1 0 263522 75553 390267 4870 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:12 1 0 17 0 3 49 0 30 70 10656 23165 0 132 4 2 1 0 263074 73923 389540 4765 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:13 1 0 17 0 3 50 0 28 72 10510 23798 0 132 5 2 1 0 263101 72148 389564 4650 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:14 1 0 17 0 4 51 0 28 72 10567 23473 0 132 3 2 1 0 263061 73363 389498 4729 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:15 1 0 16 0 3 48 0 33 67 10653 22922 0 132 5 2 1 0 262652 74118 388885 4777 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:16 1 0 17 0 2 53 0 26 74 10618 23169 0 132 5 2 1 0 262837 74163 389194 4780 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:17 1 0 16 0 4 48 0 30 70 10656 23013 0 132 5 2 1 0 262979 74311 389389 4790 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:18 1 0 17 0 3 50 0 29 71 10574 23382 0 132 3 2 1 0 262956 73369 389378 4729 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:19 1 0 17 0 4 49 0 29 71 10580 23860 0 132 5 2 1 0 263153 72491 389672 4672 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:20 1 0 19 0 4 49 0 27 73 10670 22679 0 132 5 2 1 0 262752 75278 389020 4852 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:21 1 0 16 0 3 49 0 30 70 10640 22816 0 132 5 2 1 0 262890 74311 389184 4790 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:22 1 0 17 0 4 47 0 31 69 10642 23211 0 132 2 2 1 0 263862 74595 390694 4808 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:23 1 0 17 0 3 49 0 29 71 10623 23231 0 132 4 2 1 0 261969 72917 387871 4700 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:24 1 0 17 0 3 48 0 31 69 10574 23298 0 132 3 2 1 0 262902 72947 389254 4702 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:25 1 0 17 0 4 48 0 30 70 10545 24087 0 132 3 2 1 0 263076 71986 389531 4640 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:26 1 0 18 0 4 51 0 26 74 10551 23779 0 132 4 2 1 0 263177 73057 389691 4709 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:27 1 0 17 0 4 49 0 30 70 10573 23684 0 132 4 2 1 0 263187 72118 389730 4648 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:28 1 0 17 0 4 51 0 27 73 10599 23021 0 132 3 2 1 0 263708 74162 390501 4780 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:29 1 0 17 0 3 51 0 28 72 10625 23348 0 132 3 2 1 0 262052 73699 387997 4750 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:30 1 0 16 0 4 52 0 28 72 10522 23948 0 132 4 2 1 0 263133 72060 389631 4645 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:31 1 0 18 0 4 50 0 28 72 10721 22942 0 132 4 2 1 0 262532 74547 388751 4805 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:32 1 0 15 0 3 51 0 29 71 10526 23426 0 132 4 2 1 0 263144 72658 389673 4683 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:33 1 0 16 0 4 49 0 30 70 10673 22969 0 132 5 2 1 0 262779 74049 389101 4773 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:34 1 0 16 0 3 50 0 29 71 10588 23285 0 132 4 2 1 0 263079 73445 389540 4734 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:35 1 0 17 0 3 49 0 29 71 10633 23469 0 132 5 2 1 0 263046 73294 389534 4724 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:36 1 0 16 0 4 53 0 26 74 10542 23722 0 132 5 2 1 0 263164 72723 389707 4687 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:37 1 0 18 0 4 48 0 30 70 10504 23877 0 132 5 2 1 0 263301 72084 389889 4646 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:38 1 0 17 0 4 51 0 28 72 10570 23295 0 132 5 2 1 0 262933 73423 389294 4732 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:39 1 0 18 0 4 52 0 25 75 10620 23341 0 132 4 2 1 0 263770 73747 390551 4753 0 0 0 0 0 0 3 3 0 40 40 0 7 7
20061010 18:37:40 1 0 18 0 3 49 0 29 71 10646 22734 0 132 5 2 1 0 261543 74099 387294 4776 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:41 1 0 17 0 4 48 0 30 70 10607 23494 0 132 4 2 1 0 262929 73347 389344 4728 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:42 1 0 14 0 4 52 0 29 71 10608 23304 0 132 3 2 1 0 263120 73620 389624 4745 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:43 1 0 20 0 4 48 0 26 74 10615 23161 0 132 4 2 1 0 263561 73433 390296 4733 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:44 1 0 16 0 3 52 0 28 72 10625 23187 0 132 3 2 1 0 263432 74194 390097 4782 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:45 1 0 16 0 3 53 0 27 73 10700 22585 0 132 3 2 1 0 263300 74652 389881 4812 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:46 1 0 17 0 3 53 0 27 73 10630 22893 0 132 5 2 1 0 263445 74212 390098 4783 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:47 1 0 18 0 4 50 0 28 72 10650 23128 0 132 2 2 1 0 264012 74310 390911 4790 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:48 1 0 17 0 4 49 0 28 72 10539 23709 0 132 3 2 1 0 262509 72527 388683 4675 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:49 1 0 16 0 4 50 0 29 71 10636 23284 0 132 5 2 1 0 262203 73590 388222 4743 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:50 1 0 18 0 3 51 0 27 73 10519 23843 0 132 2 2 1 0 263421 72336 390055 4662 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:51 1 0 19 0 4 51 0 26 74 10562 23619 0 132 4 2 1 0 263046 72949 389512 4702 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:52 1 0 16 0 4 51 0 29 71 10618 23231 0 132 4 2 1 0 262974 73678 389422 4749 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:53 1 0 16 0 4 46 0 33 67 10665 22630 0 132 5 2 1 0 262499 74863 388681 4825 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:54 1 0 17 0 4 50 0 27 73 10561 23323 0 132 4 2 1 0 262880 73208 389241 4719 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:55 1 0 18 0 3 49 0 29 71 10642 23442 0 132 5 2 1 0 262924 73522 389326 4739 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:56 1 0 16 0 4 54 0 25 75 10650 22390 0 132 4 2 1 0 262538 74402 388720 4796 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:57 2 0 15 0 3 49 0 31 69 10625 23585 0 132 2 2 1 0 263865 73587 390686 4743 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:58 1 0 15 0 4 48 0 32 68 10514 24030 0 132 2 2 1 0 262809 72064 389121 4645 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:37:59 1 0 17 0 4 52 0 27 73 10618 23515 0 132 5 2 1 0 262991 73460 389419 4735 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:00 1 0 17 0 3 51 0 28 72 10525 23911 0 132 5 2 1 0 263038 72401 389495 4667 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:01 1 0 16 0 4 51 0 28 72 10615 23382 0 132 2 2 1 0 263716 73492 390487 4737 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:02 1 0 17 0 3 51 0 28 72 10581 22981 0 132 2 2 1 0 262730 73493 388997 4737 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:03 1 0 17 0 3 51 0 28 72 10633 22715 0 132 5 2 1 0 261690 73733 387507 4752 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:04 1 0 17 0 4 49 0 29 71 10616 22925 0 132 4 2 1 0 263779 74237 390543 4785 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:05 1 0 19 0 4 50 0 26 74 10680 22613 0 132 4 2 1 0 262684 74425 388953 4797 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:06 1 0 16 0 3 51 0 29 71 10569 23634 0 132 0 2 1 0 264129 73684 391102 4749 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:07 1 0 16 0 3 49 0 30 70 10606 23059 0 132 5 2 1 0 261552 73034 387271 4707 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:08 1 0 19 0 3 49 0 28 72 10607 23277 0 132 5 2 1 0 263030 73811 389469 4757 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:09 1 0 15 0 4 51 0 30 70 10579 23720 0 132 5 2 1 0 262970 72743 389390 4689 0 0 0 0 0 0 4 4 0 16 16 0 0 0
20061010 18:38:10 1 0 15 0 4 50 0 30 70 10631 22837 0 132 4 2 1 0 262786 74213 389147 4783 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:11 1 0 18 0 4 48 0 30 70 10622 23148 0 132 4 2 1 0 262840 73590 389189 4743 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:12 1 0 17 0 3 49 0 29 71 10694 22376 0 132 4 2 1 0 262651 75217 388887 4848 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:13 1 0 17 0 4 49 0 29 71 10541 24075 0 132 3 2 1 0 263297 72147 389845 4650 0 1 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:14 1 0 17 0 4 49 0 29 71 10624 23246 0 132 4 2 1 0 262930 73651 389342 4747 0 0 0 0 0 0 1 1 0 4 4 0 0 0
20061010 18:38:15 1 0 19 0 3 49 0 28 72 10608 22979 0 132 3 2 1 0 262565 73733 388727 4753 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:16 1 0 17 0 4 51 0 27 73 10609 23916 0 132 3 2 1 0 259923 74082 384789 4775 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:17 1 0 15 0 4 52 0 28 72 10899 21057 0 132 2 2 1 0 257412 78450 381064 5057 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:18 1 0 11 0 2 37 0 50 50 10534 12954 0 132 0 2 1 0 189020 62696 279656 4042 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:19 0 0 0 0 0 0 0 100 0 2074 51 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:20 0 0 0 0 0 0 0 100 0 2050 21 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:21 0 0 0 0 0 0 0 100 0 2074 45 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:22 0 0 0 0 0 0 0 100 0 2050 29 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:23 0 0 0 0 0 0 0 100 0 2074 41 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:24 0 0 0 0 0 0 0 100 0 2050 35 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:25 0 0 0 0 0 0 0 100 0 2074 45 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:26 0 0 0 0 0 0 0 100 0 2050 29 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:27 0 0 0 0 0 0 0 100 0 2074 45 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20061010 18:38:28 0 0 0 0 0 0 0 100 0 2050 31 0 132 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
